DeliveryDate,DeliveryHour,DeliveryInterval,SettlementPointName,SettlementPointType,SettlementPointPrice,DSTFlag
01/31/2022,24,3,LGD_LANGFORD,RN,-15.43,N
01/31/2022,24,3,LGE_CC1,LCCRN,7.83,N
01/31/2022,24,3,LGE_LGE_GT1,PCCRN,7.83,N
01/31/2022,24,3,LGE_LGE_GT2,PCCRN,7.83,N
01/31/2022,24,3,LGE_LGE_STG,PCCRN,7.83,N
01/31/2022,24,3,LGE_PUN1,RN,7.83,N
01/31/2022,24,3,LGE_PUN2,RN,7.83,N
01/31/2022,24,3,LGW_UNIT_ALL,RN,-36.3,N
01/31/2022,24,3,LHM_CVC_G4,RN,13.54,N
01/31/2022,24,3,LHM_PUN1,PUN,13.54,N
01/31/2022,24,3,LHM_PUN2,PUN,13.54,N
01/31/2022,24,3,LHORN_N_U1_2,RN,-20.94,N
01/31/2022,24,3,LHSES_UNIT1,RN,22.9,N
01/31/2022,24,3,LHSES_UNIT2,RN,22.9,N
01/31/2022,24,3,LILY_RN,RN,22.55,N
01/31/2022,24,3,LMAJADAS_ALL,RN,7.28,N
01/31/2022,24,3,LNCRK_ALL,RN,-24.37,N
01/31/2022,24,3,LONEWOLF_ALL,RN,-19.93,N
01/31/2022,24,3,LOSTPI_CC1,LCCRN,7.91,N
01/31/2022,24,3,LOS_LOSTPGT1,PCCRN,7.91,N
01/31/2022,24,3,LOS_LOSTPGT2,PCCRN,7.91,N
01/31/2022,24,3,LOS_LOSTPST1,PCCRN,7.91,N
01/31/2022,24,3,LPCCS_CC1,LCCRN,12.89,N
01/31/2022,24,3,LPCCS_CC2,LCCRN,12.89,N
01/31/2022,24,3,LPCCS_CT11,PCCRN,12.89,N
01/31/2022,24,3,LPCCS_CT12,PCCRN,12.89,N
01/31/2022,24,3,LPCCS_CT21,PCCRN,12.89,N
01/31/2022,24,3,LPCCS_CT22,PCCRN,12.89,N
01/31/2022,24,3,LPCCS_UNIT1,PCCRN,12.89,N
01/31/2022,24,3,LPCCS_UNIT2,PCCRN,12.89,N
01/31/2022,24,3,LV1A_LV1B,RN,7.28,N
01/31/2022,24,3,LV3_UNIT1,RN,6.84,N
01/31/2022,24,3,LV4_UNIT_1,RN,6.84,N
01/31/2022,24,3,LV5_UNIT1,RN,7.07,N
01/31/2022,24,3,LZ_AEN,LZEW,6.39,N
01/31/2022,24,3,LZ_AEN,LZ,6.39,N
01/31/2022,24,3,LZ_CPS,LZEW,5.58,N
01/31/2022,24,3,LZ_CPS,LZ,5.58,N
01/31/2022,24,3,LZ_HOUSTON,LZEW,13.08,N
01/31/2022,24,3,LZ_HOUSTON,LZ,13.08,N
01/31/2022,24,3,LZ_LCRA,LZEW,5.06,N
01/31/2022,24,3,LZ_LCRA,LZ,5.06,N
01/31/2022,24,3,LZ_NORTH,LZ,17.35,N
01/31/2022,24,3,LZ_NORTH,LZEW,17.35,N
01/31/2022,24,3,LZ_RAYBN,LZEW,17.55,N
01/31/2022,24,3,LZ_RAYBN,LZ,17.55,N
01/31/2022,24,3,LZ_SOUTH,LZ,6.84,N
01/31/2022,24,3,LZ_SOUTH,LZEW,6.84,N
01/31/2022,24,3,LZ_WEST,LZEW,-18.93,N
01/31/2022,24,3,LZ_WEST,LZ,-18.93,N
01/31/2022,24,3,MADERO_RN,RN,7.18,N
01/31/2022,24,3,MARBFA,RN,3.89,N
01/31/2022,24,3,MARIAH_ALL,RN,-20.88,N
01/31/2022,24,3,MAR_MARSFOG1,RN,6.02,N
01/31/2022,24,3,MAR_MARSFOG2,RN,6.02,N
01/31/2022,24,3,MAR_MARSFOG3,RN,6.02,N
01/31/2022,24,3,MASSENGL_CC1,LCCRN,-20.17,N
01/31/2022,24,3,MASSENGL_G6,PCCRN,-20.13,N
01/31/2022,24,3,MASSENGL_G7,PCCRN,-20.13,N
01/31/2022,24,3,MASSENGL_G8,PCCRN,-20.17,N
01/31/2022,24,3,MAVCRK_W_ALL,RN,-18.43,N
01/31/2022,24,3,MCDLD_FCSBW1,RN,-18.81,N
01/31/2022,24,3,MCSES_UNIT6,RN,40.5,N
01/31/2022,24,3,MCSES_UNIT7,RN,40.5,N
01/31/2022,24,3,MCSES_UNIT8,RN,40.5,N
01/31/2022,24,3,MDANP_CT1_2,RN,29.54,N
01/31/2022,24,3,MDANP_CT3_4,RN,25.33,N
01/31/2022,24,3,MDANP_CT5_6,RN,25.33,N
01/31/2022,24,3,MESQCRK_ALL,RN,-19.02,N
01/31/2022,24,3,MESTENO_RN,RN,6.84,N
01/31/2022,24,3,MGSES_CT123,RN,-19.56,N
01/31/2022,24,3,MGSES_CT456,RN,-19.56,N
01/31/2022,24,3,MIAM1_G1_G2,RN,-21.12,N
01/31/2022,24,3,MIL_MILG1_2,RN,-25.38,N
01/31/2022,24,3,MIL_MILG345,RN,-25.38,N
01/31/2022,24,3,MIRAGE_G1,RN,13.19,N
01/31/2022,24,3,MIRASOLE_GEN,RN,6.99,N
01/31/2022,24,3,MISAE_GEN_RN,RN,-21.39,N
01/31/2022,24,3,MLSES_UNIT1,RN,22.92,N
01/31/2022,24,3,MLSES_UNIT2,RN,22.92,N
01/31/2022,24,3,MLSES_UNIT3,RN,22.92,N
01/31/2022,24,3,MOZART_WIND1,RN,-21.57,N
01/31/2022,24,3,MWEC_G1,RN,-21.02,N
01/31/2022,24,3,NACPW_UNIT1,RN,22.65,N
01/31/2022,24,3,NBOHR_RN,RN,-18.29,N
01/31/2022,24,3,NCARBIDEG8,RN,7.91,N
01/31/2022,24,3,NCARBIDE_1_7,RN,7.91,N
01/31/2022,24,3,NCARBID_PUN1,PUN,7.91,N
01/31/2022,24,3,NCARBID_PUN2,PUN,7.91,N
01/31/2022,24,3,NCO_RN,RN,12.12,N
01/31/2022,24,3,NEBULA_RN,RN,7.24,N
01/31/2022,24,3,NEDIN_CC1,LCCRN,7.18,N
01/31/2022,24,3,NED_NEDIN_G1,PCCRN,7.18,N
01/31/2022,24,3,NED_NEDIN_G2,PCCRN,7.18,N
01/31/2022,24,3,NED_NEDIN_G3,PCCRN,7.18,N
01/31/2022,24,3,NF_BRP_RN,RN,5.45,N
01/31/2022,24,3,NOBLESLR_ALL,RN,-7.13,N
01/31/2022,24,3,NUECES_B_CC1,LCCRN,7.6,N
01/31/2022,24,3,NUE_NUECESG7,PCCRN,7.6,N
01/31/2022,24,3,NUE_NUECESG8,PCCRN,7.6,N
01/31/2022,24,3,NUE_NUECESG9,PCCRN,7.6,N
01/31/2022,24,3,NWF_NWF1,RN,-18.11,N
01/31/2022,24,3,OBERON_U1,RN,-18.02,N
01/31/2022,24,3,ODESW_RN,RN,-18.15,N
01/31/2022,24,3,OECCS_1,PCCRN,-18.19,N
01/31/2022,24,3,OECCS_2,PCCRN,-18.19,N
01/31/2022,24,3,OECCS_CC1,LCCRN,-18.19,N
01/31/2022,24,3,OECCS_CC2,LCCRN,-18.19,N
01/31/2022,24,3,OGSES_1,RN,15.14,N
01/31/2022,24,3,OGSES_2,RN,15.14,N
01/31/2022,24,3,OKLA_OKLA_G1,RN,-22.68,N
01/31/2022,24,3,OLIN_OLING_1,RN,18.88,N
01/31/2022,24,3,OLIN_OLING_2,RN,18.88,N
01/31/2022,24,3,OLIN_OLING_3,RN,18.88,N
01/31/2022,24,3,OLIN_OLING_4,RN,18.88,N
01/31/2022,24,3,OWF_OWF,RN,-18.69,N
01/31/2022,24,3,OXY_OXY_CCG1,RN,7.58,N
01/31/2022,24,3,OXY_PUN1,PUN,7.58,N
01/31/2022,24,3,OXY_PUN2,PUN,7.58,N
01/31/2022,24,3,PALMWI_UNIT1,RN,7.26,N
01/31/2022,24,3,PANDA_S_CC1,LCCRN,9.24,N
01/31/2022,24,3,PANDA_S_CT1,PCCRN,9.24,N
01/31/2022,24,3,PANDA_S_CT2,PCCRN,9.24,N
01/31/2022,24,3,PANDA_S_ST1,PCCRN,9.24,N
01/31/2022,24,3,PANDA_T1_CC1,LCCRN,9.34,N
01/31/2022,24,3,PANDA_T1_CT1,PCCRN,9.34,N
01/31/2022,24,3,PANDA_T1_CT2,PCCRN,9.34,N
01/31/2022,24,3,PANDA_T1_ST1,PCCRN,9.34,N
01/31/2022,24,3,PANDA_T2_CC1,LCCRN,9.34,N
01/31/2022,24,3,PANDA_T2_CT1,PCCRN,9.34,N
01/31/2022,24,3,PANDA_T2_CT2,PCCRN,9.34,N
01/31/2022,24,3,PANDA_T2_ST1,PCCRN,9.34,N
01/31/2022,24,3,PAP1_PAP1,RN,7.81,N
01/31/2022,24,3,PB2SES_CT1,RN,-17.84,N
01/31/2022,24,3,PB2SES_CT2,RN,-17.84,N
01/31/2022,24,3,PB2SES_CT3,RN,-17.84,N
01/31/2022,24,3,PB2SES_CT4,RN,-17.84,N
01/31/2022,24,3,PB2SES_CT5,RN,-17.84,N
01/31/2022,24,3,PC_NORTH_1,RN,-19.02,N
01/31/2022,24,3,PC_SOUTH_ALL,RN,-19.02,N
01/31/2022,24,3,PEARSA_1_24,RN,4.85,N
01/31/2022,24,3,PENA_ALL,RN,7.4,N
01/31/2022,24,3,PES1_RN,RN,13.01,N
01/31/2022,24,3,PEY_RN,RN,10.82,N
01/31/2022,24,3,PH1_UNIT1_2,RN,-21.06,N
01/31/2022,24,3,PH2_U1_U2,RN,-21.06,N
01/31/2022,24,3,PHILLWND_ALL,RN,13.66,N
01/31/2022,24,3,PHOEBE_ALL,RN,-17.94,N
01/31/2022,24,3,PHOENIX_RN,RN,11.81,N
01/31/2022,24,3,PLN_ALL,RN,10.84,N
01/31/2022,24,3,PNPI_GT2_RN,RN,12.95,N
01/31/2022,24,3,PRID_RN,RN,-10.97,N
01/31/2022,24,3,PROSPERO_ALL,RN,-18.31,N
01/31/2022,24,3,PRO_RN,RN,13.01,N
01/31/2022,24,3,PRSPERO2_ALL,RN,-18.31,N
01/31/2022,24,3,PR_PR_ALL,RN,13.43,N
01/31/2022,24,3,PR_PR_G2,RN,13.43,N
01/31/2022,24,3,PSA_CC1,LCCRN,13.54,N
01/31/2022,24,3,PSA_PSA_G1,PCCRN,13.54,N
01/31/2022,24,3,PSA_PSA_G2,PCCRN,13.54,N
01/31/2022,24,3,PSA_PSA_G3,PCCRN,13.54,N
01/31/2022,24,3,PSA_PSA_G4,PCCRN,13.54,N
01/31/2022,24,3,PSA_PSA_G5,PCCRN,13.54,N
01/31/2022,24,3,PSA_PSA_G6,PCCRN,13.54,N
01/31/2022,24,3,PSA_PSA_G7,PCCRN,13.54,N
01/31/2022,24,3,PSA_PUN1,PUN,13.54,N
01/31/2022,24,3,PSA_PUN2,PUN,13.54,N
01/31/2022,24,3,PSA_PUN3,PUN,13.54,N
01/31/2022,24,3,PSA_PUN4,PUN,13.54,N
01/31/2022,24,3,PSA_PUN5,PUN,13.54,N
01/31/2022,24,3,PSG_CC1,LCCRN,13.41,N
01/31/2022,24,3,PSG_PSG_GT2,PCCRN,13.41,N
01/31/2022,24,3,PSG_PSG_GT3,PCCRN,13.41,N
01/31/2022,24,3,PSG_PSG_ST1,PCCRN,13.41,N
01/31/2022,24,3,PTLBES_BESS1,RN,7.91,N
01/31/2022,24,3,PYR_PYRON1,RN,-20.11,N
01/31/2022,24,3,QALSW_ALL,PCCRN,-18.21,N
01/31/2022,24,3,QALSW_CC1,LCCRN,-18.21,N
01/31/2022,24,3,QALSW_CC2,LCCRN,-18.21,N
01/31/2022,24,3,QUEEN_BA_RN,RN,-16.91,N
01/31/2022,24,3,QUEEN_SL_RN,RN,-16.91,N
01/31/2022,24,3,RAB_G1-8,RN,13.12,N
01/31/2022,24,3,RAMBLER_UNIT,RN,-16.87,N
01/31/2022,24,3,RANCHERO_ALL,RN,-14.6,N
01/31/2022,24,3,RAYBURN_CC1,LCCRN,7.91,N
01/31/2022,24,3,RAYBURN_G1_2,RN,7.91,N
01/31/2022,24,3,RAYB_G78910,PCCRN,7.91,N
01/31/2022,24,3,RDCAN_RDCNY1,RN,-19.91,N
01/31/2022,24,3,REDBARN_RN,RN,-16.19,N
01/31/2022,24,3,REDFISH_ALL,RN,7.3,N
01/31/2022,24,3,REDGATE_ALL,RN,7.18,N
01/31/2022,24,3,REDGATE_RN,RN,7.18,N
01/31/2022,24,3,RELOJ_ALL,RN,6.83,N
01/31/2022,24,3,REROCK_ALL,RN,-16.93,N
01/31/2022,24,3,RHESS2_ESS1,RN,6.24,N
01/31/2022,24,3,RHESS_1,RN,6.24,N
01/31/2022,24,3,RIGGIN_UNIT1,RN,-16.75,N
01/31/2022,24,3,RIONOG_CC1,LCCRN,5.66,N
01/31/2022,24,3,RIONOG_CT1,PCCRN,5.66,N
01/31/2022,24,3,RIONOG_CT2,PCCRN,5.66,N
01/31/2022,24,3,RIONOG_CT3,PCCRN,5.66,N
01/31/2022,24,3,RIONOG_ST1,PCCRN,5.66,N
01/31/2022,24,3,RIPPEY_ALL,RN,-1.74,N
01/31/2022,24,3,RN_APOGEE,RN,-22.48,N
01/31/2022,24,3,RN_BYU_G8,PCCRN,13.15,N
01/31/2022,24,3,RN_DEC_AGR_A,RN,-3.68,N
01/31/2022,24,3,RN_DEC_AGR_B,RN,-3.68,N
01/31/2022,24,3,RN_DEC_AGR_C,RN,-3.68,N
01/31/2022,24,3,RN_DEC_AGR_D,RN,-3.68,N
01/31/2022,24,3,RN_ECEC_HOLT,RN,-18.17,N
01/31/2022,24,3,RN_OCI_ALAMO,RN,5.56,N
01/31/2022,24,3,RN_RTS1,RN,-18.96,N
01/31/2022,24,3,RN_SR_WIND1,RN,7.26,N
01/31/2022,24,3,RN_TOSBATT,RN,-18.86,N
01/31/2022,24,3,ROUTE66_RN,RN,-21.02,N
01/31/2022,24,3,RPUBRDS_RN,RN,14.16,N
01/31/2022,24,3,RSK_RN,RN,-18.29,N
01/31/2022,24,3,SALVTION_GEN,RN,-19.73,N
01/31/2022,24,3,SAMSON_ALL,RN,15.22,N
01/31/2022,24,3,SANDHSYD1_2,RN,6.55,N
01/31/2022,24,3,SANDHSYD3_4,RN,6.55,N
01/31/2022,24,3,SANDHSYD6_7,RN,6.55,N
01/31/2022,24,3,SANDHSYD_5AC,PCCRN,6.55,N
01/31/2022,24,3,SANDHSYD_CC1,LCCRN,6.55,N
01/31/2022,24,3,SANTACRU_ALL,RN,7.52,N
01/31/2022,24,3,SAN_SANMIGG1,RN,6.32,N
01/31/2022,24,3,SC2SES_UNIT1,RN,22.65,N
01/31/2022,24,3,SCES_UNIT1,RN,13.88,N
01/31/2022,24,3,SCLP_PUN1,PUN,12.12,N
01/31/2022,24,3,SCLP_PUN2,PUN,12.12,N
01/31/2022,24,3,SCLP_PUN3,PUN,12.12,N
01/31/2022,24,3,SCLP_PUN4,PUN,12.12,N
01/31/2022,24,3,SCLP_SCLPC_1,RN,12.12,N
01/31/2022,24,3,SCLP_SCLPC_2,RN,12.12,N
01/31/2022,24,3,SCLP_SCLPC_3,RN,12.12,N
01/31/2022,24,3,SCLP_SCLPC_4,RN,12.12,N
01/31/2022,24,3,SCSES_UNIT2,RN,22.65,N
01/31/2022,24,3,SDSES_PUN1,RN,8.76,N
01/31/2022,24,3,SDSES_PUN2,RN,8.76,N
01/31/2022,24,3,SDSES_PUN3,RN,8.76,N
01/31/2022,24,3,SDSES_PUN4,RN,8.76,N
01/31/2022,24,3,SENATEWD_1,RN,-35.18,N
01/31/2022,24,3,SGM_SIGNALMT,RN,-19.12,N
01/31/2022,24,3,SHAFFER_ALL,RN,7.52,N
01/31/2022,24,3,SHANNONW_RN,RN,-30.93,N
01/31/2022,24,3,SILASRAY_CC1,LCCRN,7.24,N
01/31/2022,24,3,SIL_SILAS_10,RN,7.24,N
01/31/2022,24,3,SIL_SILAS_6,PCCRN,7.24,N
01/31/2022,24,3,SIL_SILAS_9,PCCRN,7.24,N
01/31/2022,24,3,SIRIUS_UNIT1,RN,-16.28,N
01/31/2022,24,3,SJS_SJS_G1,RN,13.27,N
01/31/2022,24,3,SJS_SJS_G2,RN,13.27,N
01/31/2022,24,3,SKY1,RN,9.04,N
01/31/2022,24,3,SLCN_ESS_ALL,RN,6.16,N
01/31/2022,24,3,SLTFRK_UN1_2,RN,-21.12,N
01/31/2022,24,3,SL_PUN1,PUN,13.41,N
01/31/2022,24,3,SL_PUN2,PUN,13.41,N
01/31/2022,24,3,SL_SL_G1,RN,13.41,N
01/31/2022,24,3,SL_SL_G2,RN,13.41,N
01/31/2022,24,3,SL_SL_G3,RN,13.41,N
01/31/2022,24,3,SL_SL_G4,RN,13.41,N
01/31/2022,24,3,SNY_BESS_RN,RN,-19.71,N
01/31/2022,24,3,SOLARA_UNIT1,RN,-23.31,N
01/31/2022,24,3,SPLAIN1_RN,RN,-20.66,N
01/31/2022,24,3,SPLAIN2_RN,RN,-20.66,N
01/31/2022,24,3,SPNC_SPNCE_4,RN,0.04,N
01/31/2022,24,3,SPNC_SPNCE_5,RN,0.04,N
01/31/2022,24,3,SPTX12B_RN,RN,-17.19,N
01/31/2022,24,3,SRWE1_UNIT1,RN,-19.02,N
01/31/2022,24,3,SSPURT_WIND1,RN,-20.94,N
01/31/2022,24,3,STEAM_ENG123,RN,18.64,N
01/31/2022,24,3,STEA_STEAM_1,RN,18.64,N
01/31/2022,24,3,STEA_STEAM_2,RN,18.64,N
01/31/2022,24,3,STEA_STEAM_3,RN,18.64,N
01/31/2022,24,3,STELLA_RN,RN,7.4,N
01/31/2022,24,3,STP_STP_G1,RN,10.6,N
01/31/2022,24,3,STP_STP_G2,RN,10.6,N
01/31/2022,24,3,STRATEGC_RN,RN,25.45,N
01/31/2022,24,3,STWF_T1,RN,-21.21,N
01/31/2022,24,3,SWEC_G1,RN,-18.75,N
01/31/2022,24,3,SWEETWN2_2_4,RN,-20.64,N
01/31/2022,24,3,SWEETWN3_3,RN,-20.64,N
01/31/2022,24,3,SWEETWND_1,RN,-20.64,N
01/31/2022,24,3,SWOOSE1_U1,RN,-17.68,N
01/31/2022,24,3,SWOOSEII_RN,RN,-17.68,N
01/31/2022,24,3,SWTWN4_WND45,RN,-20.64,N
01/31/2022,24,3,SWT_BESS_RN,RN,-21.01,N
01/31/2022,24,3,S_HILLS_RN,RN,-28.21,N
01/31/2022,24,3,TAHOKA_ALL,RN,-19.34,N
01/31/2022,24,3,TAYGETE2_ALL,RN,-17.23,N
01/31/2022,24,3,TAYGETE_ALL,RN,-17.23,N
01/31/2022,24,3,TC_PUN1,PUN,13.19,N
01/31/2022,24,3,TC_PUN2,PUN,13.19,N
01/31/2022,24,3,TC_TCHP1,RN,13.19,N
01/31/2022,24,3,TEN_CC1,LCCRN,-17.32,N
01/31/2022,24,3,TEN_CT1_STG,PCCRN,-17.32,N
01/31/2022,24,3,TGCCS_ALL,PCCRN,22.87,N
01/31/2022,24,3,TGCCS_CC1,LCCRN,22.87,N
01/31/2022,24,3,TGF_TGFGT,RN,12.12,N
01/31/2022,24,3,TGW_T1_T2,RN,7.4,N
01/31/2022,24,3,THW_1_CCU,PCCRN,13.58,N
01/31/2022,24,3,THW_2_CCU,PCCRN,13.58,N
01/31/2022,24,3,THW_CC1,LCCRN,13.58,N
01/31/2022,24,3,THW_CC2,LCCRN,13.58,N
01/31/2022,24,3,THW_THWGT5X,RN,13.68,N
01/31/2022,24,3,THW_THWGT_1,RN,13.68,N
01/31/2022,24,3,TI_SOLAR_ALL,RN,-17.56,N
01/31/2022,24,3,TKWSW_CHAMP,RN,-20.11,N
01/31/2022,24,3,TKWSW_ROSCOE,RN,-20.11,N
01/31/2022,24,3,TNP_TNP_O_1,RN,13.52,N
01/31/2022,24,3,TNP_TNP_O_2,RN,13.52,N
01/31/2022,24,3,TNSKA_CC1,LCCRN,12.99,N
01/31/2022,24,3,TNSKA_CCU,PCCRN,12.99,N
01/31/2022,24,3,TOPAZ_ALL,RN,12.95,N
01/31/2022,24,3,TORR_ALL,RN,6.63,N
01/31/2022,24,3,TOYAH_RN,RN,-16.93,N
01/31/2022,24,3,TRENT_TRENT,RN,-21.21,N
01/31/2022,24,3,TRINITY_ALL,RN,-31.82,N
01/31/2022,24,3,TRIPBUT1_RN,RN,-16.81,N
01/31/2022,24,3,TRSES_UNIT6,RN,23.2,N
01/31/2022,24,3,TRUENO_ALL,RN,7.26,N
01/31/2022,24,3,TRUSGILL_RN,RN,-19.99,N
01/31/2022,24,3,TTRSW_RN,RN,15.22,N
01/31/2022,24,3,TTWEC_G1,RN,-19.97,N
01/31/2022,24,3,TXCTY_CC1,LCCRN,12.95,N
01/31/2022,24,3,TXCTY_CTA,PCCRN,12.95,N
01/31/2022,24,3,TXCTY_CTB,PCCRN,12.95,N
01/31/2022,24,3,TXCTY_CTC,PCCRN,12.95,N
01/31/2022,24,3,TXCTY_ST,PCCRN,12.95,N
01/31/2022,24,3,TYLRWIND_RN,RN,-6.42,N
01/31/2022,24,3,T_CK_GT2_RN,RN,-20.05,N
01/31/2022,24,3,T_CK_GT3_RN,RN,-20.05,N
01/31/2022,24,3,UCC_COG_PUN2,PUN,12.95,N
01/31/2022,24,3,UCC_UCC_C_2,RN,12.95,N
01/31/2022,24,3,VANCOURT_RN,RN,7.24,N
01/31/2022,24,3,VENADO_ALL,RN,6.85,N
01/31/2022,24,3,VERAWIND_ALL,RN,-19.99,N
01/31/2022,24,3,VERTIGO_UN1,RN,-22.56,N
01/31/2022,24,3,VICTORIA_CC1,LCCRN,7.83,N
01/31/2022,24,3,VICTPORT_ALL,RN,7.91,N
01/31/2022,24,3,VICTPORT_RN,RN,7.91,N
01/31/2022,24,3,VIC_VICTORG5,PCCRN,7.83,N
01/31/2022,24,3,VIC_VICTORG6,PCCRN,7.83,N
01/31/2022,24,3,VISION_RN,RN,23.08,N
01/31/2022,24,3,VLSES_UNIT3,PCCRN,11.9,N
01/31/2022,24,3,VORT_ALL_RN,RN,-22.97,N
01/31/2022,24,3,WAKEWE_ALL,RN,-20.44,N
01/31/2022,24,3,WAP_WAPGT_1,RN,12.95,N
01/31/2022,24,3,WAP_WAP_G1,RN,12.95,N
01/31/2022,24,3,WAP_WAP_G2,RN,12.95,N
01/31/2022,24,3,WAP_WAP_G3,RN,12.95,N
01/31/2022,24,3,WAP_WAP_G4,RN,12.95,N
01/31/2022,24,3,WAP_WAP_G5,RN,12.95,N
01/31/2022,24,3,WAP_WAP_G6,RN,12.71,N
01/31/2022,24,3,WAP_WAP_G7,RN,12.71,N
01/31/2022,24,3,WAP_WAP_G8,RN,13.12,N
01/31/2022,24,3,WAYMARK_RN,RN,-16.19,N
01/31/2022,24,3,WCPP_CC1,LCCRN,-39.15,N
01/31/2022,24,3,WCPP_CT1,PCCRN,-39.15,N
01/31/2022,24,3,WCPP_CT2,PCCRN,-39.15,N
01/31/2022,24,3,WCPP_ST1,PCCRN,-39.15,N
01/31/2022,24,3,WEBBER_WS_T1,RN,7.18,N
01/31/2022,24,3,WEC_WECG1,RN,-22.2,N
01/31/2022,24,3,WFCOGEN_13,PCCRN,-27.5,N
01/31/2022,24,3,WFCOGEN_24,PCCRN,-27.5,N
01/31/2022,24,3,WFCOGEN_CC1,LCCRN,-27.5,N
01/31/2022,24,3,WGU_RN,RN,12.95,N
01/31/2022,24,3,WHCCS2_4,PCCRN,-68.65,N
01/31/2022,24,3,WHCCS2_5_6,PCCRN,-68.65,N
01/31/2022,24,3,WHCCS2_CC2,LCCRN,-68.65,N
01/31/2022,24,3,WHCCS_CC1,LCCRN,-68.49,N
01/31/2022,24,3,WHCCS_CT1_ST,PCCRN,-68.49,N
01/31/2022,24,3,WHCCS_CT2,PCCRN,-68.49,N
01/31/2022,24,3,WHITE_PT_UN1,RN,7.83,N
01/31/2022,24,3,WHMESA_U1,RN,-13.93,N
01/31/2022,24,3,WHTTAIL_WR1,RN,-8.2,N
01/31/2022,24,3,WH_WIND_ALL,RN,-17.48,N
01/31/2022,24,3,WILDWIND_ALL,RN,-4.37,N
01/31/2022,24,3,WIPOPA_1_2,RN,7.91,N
01/31/2022,24,3,WIPOPA_3_4,RN,7.91,N
01/31/2022,24,3,WIR_WIRTZ_G1,RN,3.12,N
01/31/2022,24,3,WIR_WIRTZ_G2,RN,3.12,N
01/31/2022,24,3,WL_RANCH_RN,RN,-11.38,N
01/31/2022,24,3,WNDTS2_UNIT1,RN,-26.25,N
01/31/2022,24,3,WND_WHITNEY,RN,8.37,N
01/31/2022,24,3,WOODWRD1_RN,RN,-16.61,N
01/31/2022,24,3,WOODWRD2_RN,RN,-16.61,N
01/31/2022,24,3,WOO_WOODWRD1,RN,-16.61,N
01/31/2022,24,3,WOO_WOODWRD2,RN,-16.59,N
01/31/2022,24,3,WOV_BESS_RN,RN,-18.17,N
01/31/2022,24,3,WRSBES_BESS1,RN,-17.55,N
01/31/2022,24,3,W_PECO_UNIT1,RN,-17.6,N
01/31/2022,24,3,X443ESRN,RN,5.6,N
